#anno-id:20389
#source:propbank
#text:독일의 영국산 쇠고기 수입 금지 조치가 17 일 상원의 승인절차를 거쳐 해제될 전망이라고 바바리아주 출신의 라인홀트 보클네트 의원이 지난 15 일 밝혔다.
0	독일의	_	_	B-Process
1	영국산	_	_	I-Process
2	쇠고기	_	_	I-Process
3	수입	_	_	I-Process
4	금지	_	_	I-Process
5	조치가	_	_	I-Process
6	17	_	_	B-Time
7	일	_	_	I-Time
8	상원의	_	_	B-Process
9	승인절차를	_	_	I-Process
10	거쳐	_	_	O
11	해제될	해제하다.v	Cause_to_end	O
12	전망이라고	_	_	O
13	바바리아주	_	_	O
14	출신의	_	_	O
15	라인홀트	_	_	O
16	보클네트	_	_	O
17	의원이	_	_	O
18	지난	_	_	O
19	15	_	_	O
20	일	_	_	O
21	밝혔다.	_	_	O

#anno-id:23928
#source:propbank
#text:또 잉글랜드 학생의 1 퍼센트만이 유럽인이라고 생각한다고 응답했고 스코틀랜드와 웨일스 학생들중에는 유럽인이라고 생각한다는 응답이 전혀 없었다.
0	또	_	_	B-Response
1	잉글랜드	_	_	I-Response
2	학생의	_	_	I-Response
3	1	_	_	I-Response
4	퍼센트만이	_	_	I-Response
5	유럽인이라고	_	_	I-Response
6	생각한다고	_	_	I-Response
7	응답했고	응답하다.v	Response	O
8	스코틀랜드와	_	_	O
9	웨일스	_	_	O
10	학생들중에는	_	_	O
11	유럽인이라고	_	_	O
12	생각한다는	_	_	O
13	응답이	_	_	O
14	전혀	_	_	O
15	없었다.	_	_	O

#anno-id:25025
#source:propbank
#text:한나라당은 이와 함께 여권이 금권, 관권선거 등 부정선거를 자행하려는 의도를 노골화하고 있다고 비난하면서 일부 사례를 공개하는 한편, `힘 있는 권력핵심 요직은 호남출신이 독점하고 있다'며 지역편중인사 문제를 계속 거론했다.
0	한나라당은	_	_	B-Reason
1	이와	_	_	I-Reason
2	함께	_	_	I-Reason
3	여권이	_	_	I-Reason
4	금권,	_	_	I-Reason
5	관권선거	_	_	I-Reason
6	등	_	_	I-Reason
7	부정선거를	_	_	I-Reason
8	자행하려는	_	_	I-Reason
9	의도를	_	_	I-Reason
10	노골화하고	_	_	I-Reason
11	있다고	_	_	I-Reason
12	비난하면서	비난하다.v	Judgment	O
13	일부	_	_	O
14	사례를	_	_	O
15	공개하는	_	_	O
16	한편,	_	_	O
17	`힘	_	_	O
18	있는	_	_	O
19	권력핵심	_	_	O
20	요직은	_	_	O
21	호남출신이	_	_	O
22	독점하고	_	_	O
23	있다'며	_	_	O
24	지역편중인사	_	_	O
25	문제를	_	_	O
26	계속	_	_	O
27	거론했다.	_	_	O

#anno-id:21661
#source:propbank
#text:미 국무부의 한 고위관리는 앞서 지난 3 일 북한이 테러지원국 명단에서 제외되기 위해서는 테러반대를 선언하고 테러활동을 지원하지 않을 것임을 보장해야 한다면서 테러회담에 진전이 있기까지는 상당한 시일이 걸릴 것이라고 예상한 바 있다.
0	미	_	_	O
1	국무부의	_	_	O
2	한	_	_	O
3	고위관리는	_	_	O
4	앞서	_	_	O
5	지난	_	_	O
6	3	_	_	O
7	일	_	_	O
8	북한이	_	_	O
9	테러지원국	_	_	O
10	명단에서	_	_	O
11	제외되기	_	_	O
12	위해서는	_	_	O
13	테러반대를	_	_	O
14	선언하고	_	_	O
15	테러활동을	_	_	O
16	지원하지	_	_	O
17	않을	_	_	O
18	것임을	_	_	O
19	보장해야	_	_	O
20	한다면서	_	_	O
21	테러회담에	_	_	O
22	진전이	_	_	O
23	있기까지는	_	_	O
24	상당한	_	_	B-Time_length
25	시일이	_	_	I-Time_length
26	걸릴	걸리다.v	Taking_time	O
27	것이라고	_	_	O
28	예상한	_	_	O
29	바	_	_	O
30	있다.	_	_	O

#anno-id:19349
#source:propbank
#text:위원회는 IMF의 활동은 단기적인 경제위기를 겪고 있는 회원국에 긴급자금을 대출해 주는 본원적인 기능에 국한되야 한다고 주장했다.
0	위원회는	_	_	O
1	IMF의	_	_	O
2	활동은	_	_	O
3	단기적인	_	_	B-Event
4	경제위기를	_	_	I-Event
5	겪고	겪다.v	Undergoing	O
6	있는	_	_	O
7	회원국에	_	_	O
8	긴급자금을	_	_	O
9	대출해	_	_	O
10	주는	_	_	O
11	본원적인	_	_	O
12	기능에	_	_	O
13	국한되야	_	_	O
14	한다고	_	_	O
15	주장했다.	_	_	O

#anno-id:24588
#source:propbank
#text:지난달 논란 속에 의회를 통과한 개정 이혼법률은 남편으로부터 부당한 대우를 받았음을 법정에서 증명해야 했던 기존의 이혼요건을 대폭 완화, 남편으로부터 받은 지참금과 선물, 위자료를 포기하면 이혼이 가능하도록 규정하고 있다.
0	지난달	_	_	O
1	논란	_	_	O
2	속에	_	_	O
3	의회를	_	_	B-Ratifier
4	통과한	통과하다.v	Ratification	O
5	개정	_	_	B-Proposal
6	이혼법률은	_	_	I-Proposal
7	남편으로부터	_	_	O
8	부당한	_	_	O
9	대우를	_	_	O
10	받았음을	_	_	O
11	법정에서	_	_	O
12	증명해야	_	_	O
13	했던	_	_	O
14	기존의	_	_	O
15	이혼요건을	_	_	O
16	대폭	_	_	O
17	완화,	_	_	O
18	남편으로부터	_	_	O
19	받은	_	_	O
20	지참금과	_	_	O
21	선물,	_	_	O
22	위자료를	_	_	O
23	포기하면	_	_	O
24	이혼이	_	_	O
25	가능하도록	_	_	O
26	규정하고	_	_	O
27	있다.	_	_	O

#anno-id:17931
#source:propbank
#text:게르하르트 슈뢰더 독일 총리는 지난 주말 포르투갈을 전격 방문, 안토니오 구테레스 총리를 만난 데 이어, 6 일에는 하노버에서 로마노 프로디 유럽연합(EU) 집행위원장을 만나는 등 적극적인 후보교체와 관련한 사전 조정작업을 벌여 왔다.
0	게르하르트	_	_	O
1	슈뢰더	_	_	O
2	독일	_	_	O
3	총리는	_	_	O
4	지난	_	_	O
5	주말	_	_	O
6	포르투갈을	_	_	O
7	전격	_	_	O
8	방문,	_	_	O
9	안토니오	_	_	O
10	구테레스	_	_	O
11	총리를	_	_	O
12	만난	_	_	O
13	데	_	_	O
14	이어,	_	_	O
15	6	_	_	O
16	일에는	_	_	O
17	하노버에서	_	_	O
18	로마노	_	_	O
19	프로디	_	_	O
20	유럽연합(EU)	_	_	O
21	집행위원장을	_	_	O
22	만나는	_	_	O
23	등	_	_	O
24	적극적인	_	_	B-Concept_1
