#anno-id:25122
#source:sejong
#text:나는 회사를 사직하고 시골로 들어갔다.
0	나는	_	_	B-Employee
1	회사를	_	_	B-Employer
2	사직하고	사직하다.v	Quitting	O
3	시골로	_	_	O
4	들어갔다.	_	_	O

#anno-id:24402
#source:sejong
#text:우리 식구들은 두부든 가지든 무엇이나 부쳐 먹는 것을 좋아한다.
0	우리	_	_	O
1	식구들은	_	_	O
2	두부든	_	_	O
3	가지든	_	_	O
4	무엇이나	_	_	O
5	부쳐	부치다.v	Apply_heat	O
6	먹는	_	_	O
7	것을	_	_	O
8	좋아한다.	_	_	O

#anno-id:24961
#source:sejong
#text:그가 군사를 모으는 것은 분명 이 나라를 전복시키기 위함이다.
0	그가	_	_	B-Activity
1	군사를	_	_	I-Activity
2	모으는	_	_	I-Activity
3	것은	_	_	I-Activity
4	분명	_	_	O
5	이	_	_	B-Agent
6	나라를	_	_	I-Agent
7	전복시키기	전복시키다.v	Subversion	O
8	위함이다.	_	_	O

#anno-id:23793
#source:sejong
#text:대합실이 귀성객들로 넘친다.
0	대합실이	_	_	B-Location
1	귀성객들로	_	_	B-Theme
2	넘친다.	넘치다.v	Abounding_with	O

#anno-id:21991
#source:sejong
#text:일반 국민의 환경권이 날로 심각해지고 있음에도 불구하고 이에 대한 법적 대응 장치가 아직까지 강구돼 있지 않는 경우도 있다.
0	일반	_	_	O
1	국민의	_	_	O
2	환경권이	_	_	O
3	날로	_	_	O
4	심각해지고	_	_	O
5	있음에도	_	_	O
6	불구하고	_	_	O
7	이에	_	_	B-Ground
8	대한	_	_	I-Ground
9	법적	_	_	I-Ground
10	대응	_	_	I-Ground
11	장치가	_	_	I-Ground
12	아직까지	_	_	B-Time
13	강구돼	강구되다.v	Scrutiny	O
14	있지	_	_	O
15	않는	_	_	O
16	경우도	_	_	O
17	있다.	_	_	O

#anno-id:24657
#source:sejong
#text:정부는 택지를 수도권에 또 조성시킬 계획이다.
0	정부는	_	_	O
1	택지를	_	_	B-Created_entity
2	수도권에	_	_	B-Place
3	또	_	_	O
4	조성시킬	조성시키다.v	Building	O
5	계획이다.	_	_	O

#anno-id:20898
#source:sejong
#text:판결이 내려지면 우리는 그것에 따라 행동하면 된다.
0	판결이	_	_	B-Entity
1	내려지면	내려지다.v	Coming_to_be	O
2	우리는	_	_	O
3	그것에	_	_	O
4	따라	_	_	O
5	행동하면	_	_	O
6	된다.	_	_	O

#anno-id:22576
#source:sejong
#text:시대가 발전하면서 전기불이 촛불을 대신하였다.
0	시대가	_	_	O
1	발전하면서	_	_	O
2	전기불이	_	_	B-New
3	촛불을	_	_	B-Old
4	대신하였다.	대신하다.v	Replacing	O

#anno-id:24936
#source:sejong
#text:성삼문은 반역죄로 감옥에 투옥당했다.
