#anno-id:7553
#source:en.FrameNet
#text:2003년, 미국 전문가들은 리비아의 미사일 무기고와 다수의 미사일 연구 시설에의 접근이 이루어졌다.
0	2003년,	_	_	B-Time
1	미국	_	_	B-Recipient
2	전문가들은	_	_	I-Recipient
3	리비아의	_	_	B-Theme
4	미사일	_	_	I-Theme
5	무기고와	_	_	I-Theme
6	다수의	_	_	I-Theme
7	미사일	_	_	I-Theme
8	연구	_	_	I-Theme
9	시설에의	_	_	I-Theme
10	접근이	_	_	I-Theme
11	이루어졌다.	이루어지다.v	Giving	O

#anno-id:15256
#source:en.FrameNet
#text:무기 프로그램은 고유 ( 즉, 국내 ) 생산 능력에 바탕을 둘 수 있거나, 외국 조달자와 기술에 의존할 수 있다.
0	무기	무기.n	Weapon	O
1	프로그램은	_	_	O
2	고유	_	_	O
3	(	_	_	O
4	즉,	_	_	O
5	국내	_	_	O
6	)	_	_	O
7	생산	_	_	O
8	능력에	_	_	O
9	바탕을	_	_	O
10	둘	_	_	O
11	수	_	_	O
12	있거나,	_	_	O
13	외국	_	_	O
14	조달자와	_	_	O
15	기술에	_	_	O
16	의존할	_	_	O
17	수	_	_	O
18	있다.	_	_	O

#anno-id:4388
#source:en.FrameNet
#text:알 카에다 합류 요건 : 1- 이전에 언급한 알 카에다 규칙, 신조와 목표 준수, 2- 이슬람 규칙을 불복종하지 않고, 가능한 많은 책임 지도자에 대한 복종 3- 알 카에다 멤버십과 다른 이슬람 단체 간의 연계 안하기 4- 작업 관련된 문제에 비밀 유지 5- 육체적으로 건강하기 ( 행정 업무에서는 제외 ) 6- 후보자는 종교, 진실성 또는 도덕성에 관한 한 의심의 여지가 없어야 함 7- 알 카에다의 서약 암송하기.
0	알	_	_	O
1	카에다	_	_	O
2	합류	_	_	O
3	요건	_	_	O
4	:	_	_	O
5	1-	_	_	O
6	이전에	이전.n	Time_vector	O
7	언급한	_	_	B-Event
8	알	_	_	O
9	카에다	_	_	O
10	규칙,	_	_	O
11	신조와	_	_	O
12	목표	_	_	O
13	준수,	_	_	O
14	2-	_	_	O
15	이슬람	_	_	O
16	규칙을	_	_	O
17	불복종하지	_	_	O
18	않고,	_	_	O
19	가능한	_	_	O
20	많은	_	_	O
21	책임	_	_	O
22	지도자에	_	_	O
23	대한	_	_	O
24	복종	_	_	O
25	3-	_	_	O
26	알	_	_	O
27	카에다	_	_	O
28	멤버십과	_	_	O
29	다른	_	_	O
30	이슬람	_	_	O
31	단체	_	_	O
32	간의	_	_	O
33	연계	_	_	O
34	안하기	_	_	O
35	4-	_	_	O
36	작업	_	_	O
37	관련된	_	_	O
38	문제에	_	_	O
39	비밀	_	_	O
40	유지	_	_	O
41	5-	_	_	O
42	육체적으로	_	_	O
43	건강하기	_	_	O
44	(	_	_	O
45	행정	_	_	O
46	업무에서는	_	_	O
47	제외	_	_	O
48	)	_	_	O
49	6-	_	_	O
50	후보자는	_	_	O
51	종교,	_	_	O
52	진실성	_	_	O
53	또는	_	_	O
54	도덕성에	_	_	O
55	관한	_	_	O
56	한	_	_	O
57	의심의	_	_	O
